Id,StreetName,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
5174,Hilton Street,TWO,FOUR,mount waverley,3149,20160924,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,69,11,31,Y,N,Y,N,54.5,0,814,0,2,0,195000,0,1994,0,10,20.1,0,25.3,1.2,0.7,3.2,1.15,800000,1060000,18.1,NrlyLvl,0,768000,795000,885000
5175,Melanie Court,NA,TWO,mount waverley,3149,20160921,WkDay,WDay,WrkngDy,sold,Hse,3,1,2,73,18,41,Y,N,Y,Y,54.5,0,659,0,1,1,0,480,0,2017,10.9,15.2,1.2,23.7,2.3,0.8,0.9,0.4,880000,1170000,58.3,NrlyLvl,0,1120000,1440000,890000
5176,Maureen Street,TWO,FOUR,mount waverley,3149,20160917,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,71,11,43,N,N,Y,Y,54.5,0,728,0,1,1,0,585,0,2011,11.1,19.8,0,20.1,2.1,1.2,1.5,1.05,800000,1060000,22.0,GntlyInclnd,0,840000,916000,870000
5177,High Street Road,NA,NINE,mount waverley,3149,20160820,WkEnd,SDay,WrkngDy,sold,Hse,4,1,1,74,14,45,N,N,Y,Y,54.5,0,670,0,3,0,436600,0,2007,0,6.9,13.6,9.4,17.9,5.4,5.3,5.1,0.52,880000,1170000,18.9,GntlyInclnd,0,1550000,1390000,855000
5178,Harry Court,TWO,SIX,mount waverley,3149,20160813,WkEnd,SDay,WrkngDy,sold,HseTwnHse,3,2,2,65,29,40,N,N,Y,N,54.5,0,0,0,2,0,378000,0,2005,0,7.9,15.1,1.6,22.1,2.1,0.9,2.2,2.69,1080000,1430000,0,NA,0,1550000,1200000,850000
5179,Headingley Road,TWO,SEVEN,mount waverley,3149,20160716,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,70,17,39,N,N,Y,N,54.5,0,295,0,1,0,0,0,0,0,7.8,13.7,0,25.4,1.5,1,2.4,1.29,845000,1110000,0,NrlyLvl,0,916000,850000,855000
5180,Solferino Close,NA,THREE,mount waverley,3149,20160706,WkDay,WDay,WrkngDy,sold,Hse,3,2,2,65,16,34,N,N,Y,Y,54.5,0,657,0,2,0,775000,0,2013,0,9.8,13,22.6,26.8,1.3,1.1,1.8,0.58,946000,1670000,0,ModInclnd,0,1570000,1410000,880000
5181,Wilga Street,NA,SIX,mount waverley,3149,20160426,WkDay,TuDay,WrkngDy,sold,Hse,3,1,1,55,23,41,Y,N,N,N,54.5,0,676,0,5,3,600000,480,2010,2016,11.3,25.6,0,21.7,2.5,1,1.4,3.35,880000,1170000,16.8,NrlyLvl,0,1440000,1040000,855000
5183,High Street Road,TWO,FOUR,mount waverley,3149,20160321,WkDay,MDay,WrkngDy,sold,AptTwHse,3,2,2,71,27,43,N,N,Y,Y,54.5,0,713,0,2,0,200000,0,2009,0,11.2,23.5,0,24.9,2.9,2.8,2.6,2.35,880000,1170000,19.3,NrlyLvl,0,900280,1450000,881000
5184,Wills Avenue,THREE,ONE,mount waverley,3149,20151205,WkEnd,SDay,WrkngDy,sold,Hse,4,3,1,70,13,38,N,N,Y,N,54.5,0,0,0,4,0,618000,0,2011,0,15.5,25.3,0,23.1,1.2,0.9,2.3,2.64,845000,1110000,0,NA,0,1200000,1310000,875000
5185,Stephensons Road,NA,NA,mount waverley,3149,20151130,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,67,21,40,N,N,Y,Y,54.5,0,550,0,5,0,680000,0,2014,0,10,32.2,0,24.5,1.4,1.6,4.5,1.79,880000,1170000,0,NrlyLvl,0,1410000,959500,880000
5186,Beal Street,ONE,SIX,mount waverley,3149,20151121,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,71,27,43,Y,N,Y,N,54.5,0,330,0,2,0,282000,0,1999,0,12.2,17.5,3.6,24.7,1.1,0.3,3.2,2.35,845000,1110000,18.7,NrlyLvl,0,723000,705000,895000
5187,Solomon Street,TWO,SEVEN,mount waverley,3149,20151107,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,65,23,39,N,N,Y,N,54.5,0,873,0,1,0,0,0,0,0,11.9,16.8,1.2,20.2,2.2,0.5,2.2,2.89,845000,1110000,0,GntlyInclnd,0,916000,839000,891000
5188,Seaview Street,TWO,SIX,mount waverley,3149,20151107,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,70,20,44,N,N,Y,Y,54.5,0,721,0,1,0,0,0,0,0,11.9,16.8,1.2,19.5,2.8,0.6,3.3,0.53,800000,1060000,21.8,GntlyInclnd,0,840000,780000,853000
5189,Grenfell Road,NA,TWO,mount waverley,3149,20151031,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,72,27,44,Y,N,N,N,54.5,0,0,0,1,1,0,560,0,2016,15.7,25.9,1,20.3,0.2,0.2,2.4,1.25,880000,1170000,0,NA,0,1220000,1120000,890000
5190,Bruce Street,NA,NINE,mount waverley,3149,20150627,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,70,23,37,Y,N,Y,Y,54.5,0,0,0,2,0,260000,0,1998,0,8,14.1,0,22.9,0.8,0.8,2.4,2.28,1200000,1800000,0,NA,0,1550000,1400000,895000
5191,High Street Road,NA,THREE,mount waverley,3149,20150504,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,59,31,46,N,N,Y,N,54.5,0,678,0,3,2,131000,280,1994,2007,7.5,22.3,0,24.3,3.5,3.4,3.2,1.88,1030000,1360000,17.1,GntlyInclnd,0,1660000,1400000,850000
5192,Ganton Court,NA,NINE,mount waverley,3149,20150418,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,66,22,45,Y,N,Y,Y,54.5,0,660,0,2,0,72000,0,1985,0,13.5,21.9,3.6,22.9,3.3,0.5,3.7,0.88,1030000,1360000,0,GntlyInclnd,0,1120000,1440000,850000
5193,Hansen Street,ONE,FOUR,mount waverley,3149,20150411,WkEnd,SDay,WrkngDy,sold,Hse,3,1,3,59,26,36,Y,N,Y,Y,54.5,0,1195,0,1,0,0,0,0,0,11.6,23.7,0,20.1,1,0.4,2.3,1.85,845000,1110000,17.4,GntlyInclnd,0,675850,882000,900000
5194,Doorawarrah Court,NA,TWO,mount waverley,3149,20141229,WkDay,MDay,WrkngDy,sold,Hse,3,1,1,70,23,37,N,N,N,N,54.5,0,870,0,2,0,123000,0,1996,0,16.7,26.2,0,22.4,1.8,0.3,1.9,2.84,1120000,1510000,0,GntlyInclnd,0,1550000,1440000,900000
5195,Deborah Court,NA,FOUR,mount waverley,3149,20141124,WkDay,MDay,WrkngDy,sold,HseVacLnd,3,1,2,63,29,43,N,N,Y,N,54.5,0,924,0,0,0,0,0,0,0,14.5,19.7,1.2,22.9,6.7,0.8,0.7,5.89,0,0,54.2,GntlyInclnd,0,0,0,865000
5196,Farquharson Street,ONE,NINE,mount waverley,3149,20141020,WkDay,MDay,WrkngDy,sold,Hse,3,2,2,59,24,45,N,N,Y,N,54.5,0,290,0,2,1,650000,500,2007,2008,10.2,20.7,0,23.8,0.6,0.4,3.7,1.44,1300000,1740000,0,GntlyInclnd,0,1120000,1540000,858000
5197,Gnarwin Street,TWO,FOUR,mount waverley,3149,20140809,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,2,61,24,38,Y,N,N,N,54.5,0,308,0,1,0,0,0,0,0,7.1,15.2,0,22.9,1.4,0.2,2.8,2.5,925000,1230000,0,GntlyInclnd,0,675850,712000,855000
5198,Sim Street,NA,NA,mount waverley,3149,20140726,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,69,11,31,N,N,N,N,54.5,0,669,0,6,2,577000,430,2009,2011,12.2,14.8,0,25.2,3.4,0.8,3.4,0.92,1300000,1740000,18.3,NrlyLvl,0,1080000,1200000,892000
5199,Pascall Street,NA,NA,mount waverley,3149,20140524,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,65,16,34,Y,N,Y,N,54.5,0,674,0,4,0,396000,0,2003,0,9.9,16.3,0,25.9,1.2,1.7,2.7,0.9,1240000,1660000,16.8,NrlyLvl,0,1400000,1010000,857500
5200,Lemana Crescent,NA,NA,mount waverley,3149,20140329,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,62,29,43,Y,N,N,N,54.5,0,0,0,2,2,367000,600,2002,2016,12.3,22.1,0.2,23.1,1.8,1.2,0.7,3.63,1030000,1360000,0,NA,0,916000,701000,882000
5201,Trevor Court,NA,ONE,mount waverley,3149,20140308,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,56,24,46,N,Y,Y,Y,54.5,0,660,0,1,1,0,540,0,2016,14.8,27.4,0,24.4,1.5,0.3,3.4,1.4,1300000,1740000,0,GntlyInclnd,0,1750000,1300000,900000
5208,Lewis Street,TWO,SIX,mount waverley,3149,20171027,WkDay,FDay,WrkngDy,sold,Hse,2,1,1,80,21,41,Y,N,Y,Y,54.5,0,0,0,1,0,0,0,0,0,10.3,27.4,0,19.5,3,2.1,3.6,0.65,0,0,0,NA,0,653000,723000,850000
5209,2/32 Mount Pleasant Drive,NA,NA,mount waverley,3149,20171004,WkDay,WDay,WrkngDy,sold,VllaHse,3,2,2,70,23,37,N,N,Y,Y,54.5,0,487,0,0,0,0,0,0,0,8.5,20.8,0,22.1,1.7,0.6,2,2.8,0,0,0,GntlyInclnd,0,0,0,898000
5210,Sunhill Road,ONE,FIVE,mount waverley,3149,20170923,WkEnd,SDay,WrkngDy,sold,AptFlat,2,2,2,66,13,43,N,N,Y,Y,54.5,0,728,0,2,0,325000,0,2003,0,14.8,30.6,0,19.7,0.4,0.4,4.4,1.15,0,0,17.1,GntlyInclnd,0,723000,330000,873000
5211,Churcher Court,ONE,THREE,mount waverley,3149,20170819,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,73,18,41,N,N,Y,Y,54.5,0,0,0,1,0,0,0,0,0,5.9,11.8,7.2,23.9,2.2,0.7,1.1,3.46,0,0,0,NA,0,1120000,630000,875000
5212,Oakern Street,NA,FIVE,mount waverley,3149,20170710,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,61,24,38,N,N,Y,N,54.5,0,288,0,2,0,163800,0,1997,0,7,16,0,22.9,2.2,1,2.3,2.54,940000,1660000,0,GntlyInclnd,0,1550000,1220000,886000
5213,Huntingtower Crescent,SEVEN,NA,mount waverley,3149,20170630,WkDay,FDay,WrkngDy,sold,AptFlatTwnHseVilla,3,2,2,70,13,38,Y,N,N,N,54.5,0,0,0,2,3,520000,420,2009,2008,7.1,12.3,4.4,23.8,1.2,1,2.5,2.57,750000,1410000,0,NA,0,900280,1450000,865000
5214,Carrol Grove,TWO,NA,mount waverley,3149,20170624,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,65,23,39,N,N,N,N,54.5,0,272,0,2,0,262000,0,2001,0,8.3,12.3,1.4,20.6,0.4,0.4,1.2,3.27,765000,1010000,0,NA,0,675850,712000,870000
5215,Maple Street,NA,NA,mount waverley,3149,20170618,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,55,41,46,Y,N,Y,N,54.5,0,350,0,5,1,562100,485,2013,2017,5.4,16.3,0,25.2,0.6,0.1,2.3,1.13,0,0,18.6,NrlyLvl,0,1570000,1560000,855000
5216,Leonie Avenue,TWO,EIGHT,mount waverley,3149,20170603,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,61,24,38,N,N,Y,N,54.5,0,0,0,1,0,0,0,0,0,9.9,14.3,0,20.5,1.8,0.3,2.1,2.52,880000,1170000,0,NA,0,1200000,1480000,855000
5217,Emerald Street,ONE,THREE,mount waverley,3149,20170408,WkEnd,SDay,WrkngDy,sold,AptFlatTwnHseVilla,3,1,1,64,22,40,N,N,Y,N,54.5,0,738,0,1,0,0,0,0,0,18.6,28.1,0,25.4,2,1,2.6,1.57,1030000,1360000,17.0,GntlyInclnd,0,1160000,1410000,870000
5218,Hillview Avenue,TWO,NINE,mount waverley,3149,20170323,WkDay,ThDay,WrkngDy,sold,AptFlat,3,2,2,72,27,44,Y,N,Y,Y,54.5,0,265,0,1,0,0,0,0,0,16.2,25.1,0,20.1,0.2,0.2,3.4,1.33,765000,1010000,0,GntlyInclnd,0,675850,882000,866000
5219,Portsmouth Street,TWO,SEVEN,mount waverley,3149,20170311,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,59,37,50,Y,N,Y,N,54.5,0,248,0,2,1,662000,0,2010,2010,18,26.4,0,24.5,1,1,3.6,2.26,925000,1230000,0,GntlyInclnd,0,1660000,1400000,876000
5220,Baily Street,TWO,SIX,mount waverley,3149,20161111,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,2,55,41,46,Y,N,Y,N,54.5,0,887,0,1,0,0,0,0,0,8.4,23.8,0,25.4,0.8,0.5,2.5,1.05,800000,1060000,21.8,NrlyLvl,0,916000,701000,860000
5221,Lemont Avenue,NA,SEVEN,mount waverley,3149,20161015,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,63,29,43,N,N,Y,Y,54.5,0,658,0,1,0,0,0,0,0,9.4,24.8,0,23,2.6,0.7,0.7,3.76,1020000,1530000,16.9,GntlyInclnd,0,1440000,1100000,870000
5222,Pamela Street,TWO,SEVEN,mount waverley,3149,20160922,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,1,61,24,38,N,N,N,N,54.5,0,733,0,2,0,465000,0,2008,0,9.6,13.4,1.2,20.5,0.3,0.3,2,597,800000,1060000,0,NrlyLvl,0,675850,712000,875000
5223,Madison Court,NA,TWO,mount waverley,3149,20160911,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,72,27,44,Y,N,Y,N,54.5,0,0,0,2,1,391000,420,2006,2016,7.3,17,1.2,20.5,0.6,0.6,2.8,1.54,880000,1170000,0,NA,0,1080000,1200000,865000
5224,Albert Street,THREE,TWO,mount waverley,3149,20160828,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,58,27,43,N,N,Y,Y,54.5,0,0,0,4,0,350000,0,2005,0,10.5,19,0,22.6,0.1,0.1,2.5,2.41,800000,1060000,0,NA,0,675850,712000,852000
5225,Torroodun Street,TWO,SIX,mount waverley,3149,20160827,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,2,53,33,41,N,N,Y,Y,54.5,0,805,0,2,0,625000,0,2009,0,9.3,16.3,0,22.5,3.1,0.6,0.8,3.75,845000,1110000,23.5,GntlyInclnd,0,1200000,1310000,878000
5226,Huntingdale Road,NA,EIGHT,mount waverley,3149,20160818,WkDay,ThDay,WrkngDy,sold,Hse,3,1,1,73,18,41,N,N,Y,Y,54.5,0,652,0,4,0,173000,0,1999,0,7.1,21.6,0,20.6,2.6,4.5,1,0.57,880000,1170000,17.1,GntlyInclnd,0,997000,950000,858000
5227,Briggs Street,ONE,TWO,mount waverley,3149,20160528,WkEnd,SDay,WrkngDy,sold,AptFlat,4,2,2,63,25,41,N,N,Y,N,54.5,0,0,0,1,2,0,450,0,2007,5.7,13.2,0.6,23.2,2.4,0.6,0.8,0.51,800000,1060000,0,NA,0,675850,712000,850000
5228,Cooinda Court,ONE,ONE,mount waverley,3149,20160514,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,58,27,39,N,N,Y,Y,54.5,0,224,0,2,2,490000,530,2006,2015,14.5,21.7,0,23,1.4,0.6,2.4,2.58,845000,1110000,0,GntlyInclnd,0,780000,916000,900000
5229,Melissa Street,NA,NINE,mount waverley,3149,20160507,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,63,25,41,Y,N,N,N,54.5,0,588,0,2,0,505000,0,2011,0,11.4,25.7,0,23.6,2.4,0.5,0.7,426,930000,1440000,15.8,NrlyLvl,0,1120000,1440000,860000
5230,Grenfell Road,TWO,THREE,mount waverley,3149,20160422,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,2,64,23,44,Y,N,Y,N,54.5,0,870,0,4,1,540000,550,2008,2016,14.6,16.7,21.6,20.3,0.2,0.2,2.4,1.18,845000,1110000,19.1,NrlyLvl,0,675850,882000,850000
5231,Huntingdale Road,TWO,EIGHT,mount waverley,3149,20160301,WkDay,TuDay,WrkngDy,sold,TwnHse,3,2,2,65,23,39,N,N,Y,Y,54.5,0,690,0,0,0,0,0,0,0,17.3,33.7,0,20.1,2.2,4,1.5,3.09,0,0,15.2,GntlyInclnd,0,0,0,888000
5232,Charlton Street,ONE,THREE,mount waverley,3149,20151205,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,58,27,39,N,N,Y,Y,54.5,0,262,0,1,2,0,540,0,2013,15.5,25.3,0,22.7,1.3,0.1,2.3,2.43,880000,1170000,0,NA,0,675850,712000,900000
5233,Lemont Avenue,NA,ONE,mount waverley,3149,20151129,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,63,29,43,N,N,N,N,54.5,0,815,0,3,0,895000,0,2015,0,12.6,20.3,0,22.7,2.3,0.4,0.4,3.98,1240000,1660000,17.7,NrlyLvl,0,1440000,1100000,895000
5234,Stephensons Road,THREE,NA,mount waverley,3149,20151128,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,59,31,46,Y,N,N,N,54.5,0,219,0,2,0,437000,0,2003,0,12,20.1,0,24.4,1.3,1.4,4.3,1.84,800000,1060000,0,NA,0,840000,916000,851800
5235,Valley Road,TWO,FIVE,mount waverley,3149,20151121,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,67,23,42,Y,N,N,N,54.5,0,1350,0,2,0,471000,0,2008,0,12.2,17.5,3.6,23.1,1.1,0.7,2.6,2.08,845000,1110000,0,GntlyInclnd,0,723000,670000,869000
5236,Grenfell Road,TWO,NA,mount waverley,3149,20151012,WkDay,MDay,WrkngDy,sold,AptHseTwnHse,3,2,2,72,27,44,Y,N,Y,N,54.5,0,0,0,2,0,248000,0,1999,0,11.3,16.1,0.6,20.4,0.5,0.5,4,1.49,845000,1110000,0,NA,0,675850,882000,890000
5237,Lewis Street,ONE,NINE,mount waverley,3149,20151010,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,80,21,41,N,N,N,N,54.5,0,298,0,2,1,712000,490,2007,2007,17.5,29.2,0,19.6,2.9,2.1,3.5,0.75,845000,1110000,0,GntlyInclnd,0,900890,882000,880000
5238,Swayfield Road,TWO,NA,mount waverley,3149,20151010,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,71,22,37,N,N,Y,Y,54.5,0,0,0,3,2,468000,395,2009,2010,17.5,29.2,0,20.2,2.1,0.6,6,1.23,845000,1110000,0,NA,0,900890,795000,888000
5239,Maple Street,NA,SIX,mount waverley,3149,20150926,WkEnd,SDay,WrkngDy,sold,HseTwnHse,3,2,2,55,41,46,N,N,N,N,54.5,0,255,0,4,1,370000,420,2002,2009,6.6,17.9,0,25.1,0.5,0.089,2.2,1.13,0,0,0,NA,0,1570000,1560000,882000
5240,Rhonda Street,TWO,TWO,mount waverley,3149,20150925,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,2,55,23,41,Y,N,Y,N,54.5,0,753,0,1,0,0,0,0,0,5.8,19.1,0,22,2.7,1.3,1.8,3.21,660000,1410000,17.3,GntlyInclnd,0,675850,900280,880000
5241,Mount Pleasant Drive,TWO,NINE,mount waverley,3149,20150919,WkEnd,SDay,WrkngDy,sold,TwnHse,3,1,2,58,27,39,Y,N,Y,N,54.5,0,306,0,2,0,185808,0,1993,0,6.5,21.3,0,22.2,1.6,0.6,2.1,2.61,845000,1110000,13.9,NrlyLvl,0,275000,340500,890000
5242,Halliday Street,TWO,ONE,mount waverley,3149,20150815,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,2,65,28,39,N,N,Y,N,54.5,0,754,0,2,0,195000,0,1996,0,10,14.9,0.4,19.8,0.8,0.5,3,1.75,880000,1170000,17.9,NrlyLvl,0,675850,956000,888000
5243,Albert Street,TWO,FIVE,mount waverley,3149,20150808,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,58,27,39,Y,N,Y,Y,54.5,0,307,0,5,1,515000,510,2009,2015,8.8,12.6,0.4,22.6,0.2,0.2,2.2,0,1080000,1430000,18.8,NrlyLvl,0,675850,712000,882000
5244,Sampson Drive,TWO,EIGHT,mount waverley,3149,20150620,WkEnd,SDay,WrkngDy,sold,AptFlatTwnHseVilla,3,2,2,52,28,38,Y,N,Y,Y,54.5,0,0,0,3,0,740000,0,2010,0,4.1,11.6,0,22,2.8,1.8,1.8,5.82,880000,1170000,0,NA,0,780000,962000,870000
5245,Lawrence Road,TWO,FIVE,mount waverley,3149,20150511,WkDay,MDay,WrkngDy,sold,TwnHse,3,1,1,70,13,38,Y,N,Y,Y,54.5,0,690,0,3,0,303000,0,2002,0,12.4,15.9,2.6,23.4,0.8,0.8,2.1,2.73,845000,1110000,18.7,NrlyLvl,0,675850,723000,876000
5246,Quaintance Street,NA,NA,mount waverley,3149,20150502,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,70,18,38,Y,N,N,Y,54.5,0,278,0,2,0,180000,0,2000,0,11.6,22.2,0,19.3,1.8,0.5,4.9,0.74,1080000,1430000,0,GntlyInclnd,0,1390000,1590000,900000
5247,Surrey Road,TWO,ONE,mount waverley,3149,20150416,WkDay,ThDay,WrkngDy,sold,Hse,4,2,2,74,14,45,N,N,Y,Y,54.5,0,300,0,1,1,0,690,0,2016,15.6,17.8,0,18.6,1.7,0.2,5.1,0.46,975000,1290000,19.2,GntlyInclnd,0,1390000,1590000,860000
5248,Illuka Cres,NA,FOUR,mount waverley,3149,20150321,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,62,29,43,Y,N,Y,N,54.5,0,0,0,2,0,423000,0,2005,0,11.9,22.7,0,23.1,1.8,0.4,0.6,3.67,1030000,1360000,0,NA,0,1500000,1380000,860000
5249,Baringa Street,ONE,SIX,mount waverley,3149,20150302,WkDay,MDay,WrkngDy,sold,AptTwHse,3,2,2,71,27,43,Y,N,Y,N,54.5,0,357,0,3,1,495000,420,2006,2011,11.6,23,0,25.1,1.6,0.2,3.2,2.4,880000,1170000,18.9,NrlyLvl,0,900280,1120000,850000
5250,Quaintance Street,ONE,TWO,mount waverley,3149,20150228,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,70,18,38,N,N,Y,Y,54.5,0,318,0,1,2,0,550,0,2011,17.9,32.3,0,18.9,2,1,2.5,0.44,1030000,1360000,0,NrlyLvl,0,1240000,1620000,900000
5251,Waverley Road,NA,ONE,mount waverley,3149,20150204,WkDay,WDay,WrkngDy,sold,Hse,4,2,2,58,27,39,Y,N,N,N,54.5,0,801,0,3,2,390000,400,2005,2011,14.8,19,0,22,6.6,2,2.8,2.71,1030000,1360000,19.2,GntlyInclnd,0,1970000,1250000,860100
5252,Federal Street,TWO,THREE,mount waverley,3149,20150129,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,2,69,17,39,Y,N,Y,Y,54.5,0,253,0,2,0,752000,0,2010,0,12.8,22.2,0,20.1,2.2,1.3,1.5,0.9,925000,1230000,0,NA,0,900890,795000,891000
5253,Billing Street,THREE,TWO,mount waverley,3149,20141226,WkDay,FDay,HliDy,sold,HseTwnHse,3,2,2,64,23,44,Y,N,Y,Y,54.5,0,336,0,1,1,0,565,0,2013,10.8,18.9,3.4,20.5,0.9,1,2.7,1.68,1240000,1660000,0,NA,0,1220000,1350000,865000
5254,Stocks Road,TWO,THREE,mount waverley,3149,20141211,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,2,74,14,45,N,N,Y,Y,54.5,0,0,0,3,0,780000,0,2011,0,15.9,19.8,0.8,18.5,1.6,0.6,5.4,0.37,845000,1110000,0,NA,0,882000,900280,850000
5255,Doorawarrah Court,NA,FOUR,mount waverley,3149,20141206,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,70,23,37,N,N,N,N,54.5,0,913,0,1,0,0,0,0,0,15.4,22.7,2.6,22.4,1.8,0.3,1.9,2.88,1180000,1580000,0,GntlyInclnd,0,1550000,1440000,899000
5256,Gnarwin Street,NA,SEVEN,mount waverley,3149,20141125,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,61,24,38,N,N,Y,N,54.5,0,0,0,1,0,0,0,0,0,11.5,20.9,12.6,22.8,1.4,0.3,2.7,2.44,1030000,1360000,0,NA,0,1970000,1460000,900000
5257,Highclere Avenue,NA,THREE,mount waverley,3149,20141122,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,52,28,38,Y,N,Y,Y,54.5,0,666,0,6,0,350100,0,2002,0,12.9,31,0,22,2.8,1.8,1.8,5.86,975000,1290000,16.7,NrlyLvl,0,1440000,1250000,865000
5258,Derham Street,NA,SIX,mount waverley,3149,20141031,WkDay,FDay,WrkngDy,sold,Hse,3,1,0,80,21,41,N,N,N,N,54.5,0,699,0,1,0,0,0,0,0,10.4,32.3,0,19.2,2.2,0.9,5.7,0.42,1240000,1660000,18.0,NrlyLvl,0,901000,1240000,860000
5259,Ferntree Gully Road,THREE,ONE,mount waverley,3149,20141018,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,63,25,41,N,N,N,Y,54.5,0,0,0,0,0,0,0,0,0,8,24.6,0,23.1,3.5,3.5,7.6,0.38,0,0,0,NA,0,0,0,850000
5260,Windsor Avenue,NA,FIVE,mount waverley,3149,20141014,WkDay,TuDay,WrkngDy,sold,Hse,2,1,0,66,15,41,N,N,Y,N,54.5,0,697,0,1,0,0,0,0,0,8.6,15.6,6,21.2,0.8,0.8,3.3,1.4,1430000,1920000,0,GntlyInclnd,0,1080000,1200000,880000
5261,Marianne Way,ONE,EIGHT,mount waverley,3149,20141011,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,70,17,39,N,N,Y,Y,54.5,0,286,0,1,0,0,0,0,0,13.7,20,0,25.2,1.6,0.7,1.9,1.31,845000,1110000,0,NA,0,795000,882000,857500
5262,High Street Road,NA,EIGHT,mount waverley,3149,20141004,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,53,43,43,N,N,N,N,54.5,0,739,0,0,0,0,0,0,0,8.7,26.3,0.2,25.1,2.4,2.3,2.2,2.77,0,0,0,ModInclnd,0,0,0,900000
5263,Baily Street,NA,ONE,mount waverley,3149,20140910,WkDay,WDay,WrkngDy,sold,Hse,3,1,2,69,11,31,N,Y,N,N,54.5,0,665,0,3,0,1275000,0,2015,0,11.6,19.3,1.6,24.6,1,1.2,3,1.1,0,0,19.0,NrlyLvl,0,1500000,1410000,880000
5264,Albert Street,ONE,THREE,mount waverley,3149,20140905,WkDay,FDay,WrkngDy,sold,AptFlat,3,2,2,58,27,39,N,N,Y,Y,54.5,0,271,0,2,2,405000,325,2002,2006,4.8,15.1,0,22.7,0.2,0.2,2.2,2.57,880000,1170000,0,GntlyInclnd,0,675850,712000,850000
5265,Ripley Street,NA,SIX,mount waverley,3149,20140830,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,80,22,31,Y,N,N,N,54.5,0,875,0,3,1,921000,585,2014,2014,10.4,21.1,0,24,2.8,0.7,4.8,3.03,1120000,1510000,20.5,GntlyInclnd,0,980000,955000,900000
